количество детей,возраст,образование,education_id,семейный статус,family_status_id,пол,род деятельности,уровень дохода,цель кредита,просрочки
0,34,высшее,0,женат / замужем,0,M,сотрудник,320693,высшее образование,0
0,24,среднее,1,Не женат / не замужем,4,F,сотрудник,112661,сделка с автомобилем,0
0,65,начальное,3,гражданский брак,1,F,пенсионер,66441,покупка жилья,0
0,27,высшее,0,женат / замужем,0,M,компаньон,400748,профильное образование,0
0,54,среднее,1,женат / замужем,0,M,сотрудник,161380,на покупку своего автомобиля,0
0,45,среднее,1,в разводе,3,F,госслужащий,85562,недвижимость,0
0,55,среднее,1,вдовец / вдова,2,F,пенсионер,154049,жилье,0
0,54,среднее,1,женат / замужем,0,F,пенсионер,98088,заняться образованием,0
1,39,среднее,1,в разводе,3,F,сотрудник,227979,строительство недвижимости,1
0,66,среднее,1,Не женат / не замужем,4,F,пенсионер,57214,покупка жилья,0
1,35,высшее,0,женат / замужем,0,F,сотрудник,204229,покупка своего жилья,0
1,26,среднее,1,женат / замужем,0,M,госслужащий,172040,покупка жилья для семьи,0
0,31,среднее,1,женат / замужем,0,F,компаньон,138117,строительство недвижимости,0
2,40,среднее,1,женат / замужем,0,M,сотрудник,254968,строительство недвижимости,0
0,60,среднее,1,женат / замужем,0,F,пенсионер,139772,операции со своей недвижимостью,0
0,34,среднее,1,гражданский брак,1,M,компаньон,81309,сыграть свадьбу,0
0,56,среднее,1,женат / замужем,0,F,сотрудник,196552,покупка жилой недвижимости,0
2,35,среднее,1,женат / замужем,0,M,сотрудник,140235,на покупку подержанного автомобиля,0
