фотки,площадь_квартиры,дата_публикаци,комнаты,потолки,этажность,жил_площадь,этаж,апартаменты,студия,свободная_планировка,площадь_кухни,балконы,населенный_пункт,до_аэропорта,до_центра_города,парки,до_парка,водоемы,до_водоема,количество_дней_публикации,стоимость
2,33.0,2017-07-25,1,2.65,17,18.0,10,1,0,0,6.0,1,Санкт-Петербург,32036.0,8175.0,0,490.8307291666667,1,644.0,45,3300000.0
1,42.0,2015-12-15,1,2.65,7,21.0,4,0,0,0,12.0,1,Санкт-Петербург,28008.0,6855.0,2,418.0,2,857.0,217,6150000.0
1,32.0,2019-02-28,1,2.7,14,14.7,11,1,0,0,8.6,0,Кудрово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,13,3550000.0
11,37.6,2017-09-11,1,2.65,10,17.3,4,1,0,0,8.9,0,Санкт-Петербург,48727.0,16655.0,0,490.8307291666667,0,518.0439233817701,46,4275000.0
8,239.0,2016-05-13,5,3.55,5,154.0,2,0,0,0,12.0,0,Санкт-Петербург,21881.0,4726.0,1,578.0,1,853.0,179,17900000.0
10,56.0,2018-04-25,2,3.2,5,30.0,5,1,0,0,16.0,0,Санкт-Петербург,27809.0,6657.0,2,374.0,2,757.0,84,6450000.0
10,56.4,2018-11-14,2,2.5,16,31.3,13,1,0,0,10.0,0,Санкт-Петербург,18867.0,22291.0,0,490.8307291666667,1,733.0,95,4800000.0
13,86.8,2018-10-15,4,2.55,10,55.9,3,1,0,0,11.8,0,Санкт-Петербург,18585.0,22010.0,0,490.8307291666667,2,402.0,171,5500000.0
7,29.0,2019-02-11,1,2.7,6,14.4,2,1,0,0,8.4,0,посёлок Шушары,18012.0,24308.0,0,490.8307291666667,1,888.0,95,2870000.0
11,52.2,2018-08-18,2,2.65,12,30.0,9,1,0,0,8.0,0,Санкт-Петербург,33033.0,13163.0,1,223.0,2,354.0,95,5390000.0
3,30.0,2018-06-19,1,2.65,5,16.6,1,1,0,0,5.4,0,Кронштадт,68995.0,50720.0,3,181.0,2,173.0,172,2600000.0
7,66.0,2016-02-15,3,2.6,10,47.0,3,0,0,0,8.0,1,Сестрорецк,55467.0,32396.0,0,490.8307291666667,1,1123.0,494,6300000.0
0,39.1,2018-07-17,1,2.7,18,19.2,9,0,0,0,9.9,2,Санкт-Петербург,16600.0,15134.0,1,350.0,0,518.0439233817701,95,5100000.0
6,36.0,2017-11-11,1,2.65,16,20.1,14,1,0,0,10.1,2,Санкт-Петербург,16798.0,14760.0,1,843.0,0,518.0439233817701,60,4540000.0
3,112.2,2017-10-03,4,2.7,11,72.1,3,0,0,0,12.0,0,Санкт-Петербург,23808.0,5332.0,1,2245.0,1,1018.0,95,11475975.0
11,115.3,2018-10-29,4,2.82,20,64.1,15,1,0,0,14.7,4,Санкт-Петербург,32367.0,11903.0,1,263.0,0,518.0439233817701,95,12980000.0
13,42.5,2017-05-01,1,2.7,9,20.4,6,1,0,0,9.0,0,Санкт-Петербург,14005.0,14219.0,0,490.8307291666667,0,518.0439233817701,95,5200000.0
20,107.0,2017-06-22,3,2.65,24,56.6,10,1,0,0,14.0,4,Санкт-Петербург,11425.0,13107.0,0,490.8307291666667,0,518.0439233817701,60,13850000.0
12,54.0,2019-01-28,2,2.75,18,40.0,14,1,0,0,10.0,0,Санкт-Петербург,34155.0,14024.0,0,490.8307291666667,0,518.0439233817701,70,8600000.0
10,120.4,2017-06-02,3,3.5,5,75.0,5,1,0,0,13.0,1,Санкт-Петербург,24517.0,2846.0,1,350.0,1,638.0,95,14750000.0
0,92.0,2016-05-24,3,2.65,5,38.59630083791608,2,1,0,0,9.1,0,Санкт-Петербург,22579.0,1917.0,2,205.0,1,730.0,279,8300000.0
13,160.0,2017-02-20,3,3.2,7,85.0,3,1,0,0,15.4,0,Санкт-Петербург,26318.0,6516.0,3,221.0,1,682.0,326,39900000.0
5,28.0,2017-08-24,0,2.8,25,15.0,16,1,1,0,9.1,1,Санкт-Петербург,34947.0,14816.0,0,490.8307291666667,1,1159.0,173,3600000.0
6,65.5,2018-11-08,2,2.5,12,33.7,3,1,0,0,10.3,0,Санкт-Петербург,37532.0,13053.0,1,604.0,3,617.0,81,9800000.0
11,49.8,2018-09-18,1,2.75,12,16.6,11,1,0,0,18.0,2,Санкт-Петербург,33933.0,15032.0,1,412.0,3,360.0,133,6500000.0
14,58.0,2018-09-15,3,2.55,5,42.0,1,1,0,0,6.0,0,Санкт-Петербург,16349.0,16098.0,1,208.0,1,246.0,45,4300000.0
5,47.2,2017-08-14,2,2.65,10,26.1,5,1,0,0,7.3,0,Санкт-Петербург,31298.0,7437.0,1,514.0,1,670.0,30,4850000.0
14,91.0,2017-09-26,3,2.76,24,49.0,23,1,0,0,11.0,2,Санкт-Петербург,13662.0,12884.0,2,127.0,2,373.0,134,12500000.0
11,33.6,2017-12-05,1,2.65,20,15.6,16,1,0,0,8.9,2,Санкт-Петербург,16504.0,11975.0,0,490.8307291666667,0,518.0439233817701,48,4500000.0
3,55.2,2016-06-23,1,2.65,10,18.39,7,1,0,0,15.37,0,Санкт-Петербург,35234.0,14674.0,0,490.8307291666667,1,844.0,15,4700000.0
17,38.2,2018-10-08,1,2.65,21,17.0,6,1,0,0,8.08,0,Санкт-Петербург,17601.0,16398.0,0,490.8307291666667,1,663.0,55,4600000.0
13,39.1,2016-12-11,1,2.65,9,20.0,9,1,0,0,9.1,0,Санкт-Петербург,50660.0,15142.0,0,490.8307291666667,0,518.0439233817701,160,4200000.0
10,58.0,2017-12-08,3,2.6,5,39.9,4,1,0,0,5.8,1,Санкт-Петербург,40090.0,11784.0,1,194.0,0,518.0439233817701,39,5700000.0
6,41.6,2018-09-08,1,2.85,17,16.4,11,1,0,0,11.9,2,Санкт-Петербург,17088.0,15884.0,1,604.0,2,685.0,52,3790000.0
5,49.3,2018-03-08,2,2.64,19,21.83248583542361,17,1,0,0,9.5,1,Санкт-Петербург,42681.0,21997.0,0,490.8307291666667,1,682.0,225,4695000.0
20,57.2,2019-01-17,2,2.6,10,40.5,10,1,0,0,15.5,4,Санкт-Петербург,29727.0,13949.0,0,490.8307291666667,0,518.0439233817701,97,6295000.0
1,61.8,2018-07-08,3,2.5,9,41.9,2,1,0,0,8.1,0,Санкт-Петербург,50200.0,15771.0,0,490.8307291666667,0,518.0439233817701,4,5600000.0
7,107.9,2018-07-04,3,2.77,17,57.2,9,1,0,0,19.7,2,Санкт-Петербург,10318.0,9874.0,1,652.0,0,518.0439233817701,106,13500000.0
5,58.0,2017-04-21,2,2.65,5,32.0,5,1,0,0,9.0,1,Лодейное Поле,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,154,1650000.0
5,30.0,2016-04-03,1,2.6,5,16.0,5,0,0,0,7.0,0,Шлиссельбург,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,165,1980000.0
8,80.0,2018-10-25,2,2.65,3,28.0,2,1,0,0,14.0,0,деревня Заневка,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,5499000.0
5,62.0,2017-05-03,2,2.8,25,33.0,20,0,0,0,14.0,2,Санкт-Петербург,32772.0,13936.0,0,490.8307291666667,0,518.0439233817701,30,6900000.0
6,49.0,2016-07-04,4,2.65,5,37.2,3,1,0,0,5.3,0,Санкт-Петербург,11921.0,14101.0,0,490.8307291666667,1,570.0,91,3650000.0
15,78.0,2017-12-14,3,2.65,18,28.83097171025056,12,1,0,0,9.1,0,Санкт-Петербург,43026.0,22358.0,0,490.8307291666667,1,803.0,63,6200000.0
0,48.0,2016-03-15,2,2.65,27,28.0,9,0,0,0,10.0,0,Санкт-Петербург,33880.0,14979.0,0,490.8307291666667,0,518.0439233817701,126,6000000.0
10,83.4,2018-11-07,2,2.7,16,44.8,7,1,0,0,15.3,1,Санкт-Петербург,36897.0,10647.0,1,183.0,0,518.0439233817701,10,6890000.0
0,31.9,2017-09-23,1,2.65,9,17.6,2,1,0,0,6.1,0,Санкт-Петербург,43048.0,15552.0,0,490.8307291666667,0,518.0439233817701,5,3200000.0
15,30.0,2019-03-12,1,2.65,2,17.0,2,1,0,0,5.0,0,посёлок Плодовое,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,900000.0
4,60.4,2018-01-10,3,2.5,9,43.0,4,1,0,0,6.0,2,Кингисепп,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,98,2990000.0
20,120.0,2016-03-15,6,2.65,16,96.0,3,1,0,0,18.0,0,Санкт-Петербург,33254.0,14353.0,0,490.8307291666667,0,518.0439233817701,323,9990000.0
6,57.0,2017-06-25,2,2.7,5,30.72,2,0,0,0,9.2,0,Кировск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,83,3050000.0
4,41.0,2016-03-11,2,2.5,4,26.0,4,1,0,0,6.0,0,деревня Белогорка,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,1021,1199000.0
4,88.4,2017-09-15,4,3.5,4,60.7,2,1,0,0,7.7,0,Санкт-Петербург,22181.0,729.0,2,198.0,3,96.0,142,11100000.0
17,115.1,2018-02-20,4,3.0,5,78.6,5,1,0,0,12.0,0,Санкт-Петербург,24414.0,4677.0,0,490.8307291666667,1,359.0,34,13500000.0
10,62.4,2018-05-25,3,2.75,9,40.0,4,1,0,0,9.5,2,Санкт-Петербург,29338.0,11270.0,1,584.0,0,518.0439233817701,312,5600000.0
7,36.8,2018-08-27,1,2.5,7,20.0,7,1,0,0,9.0,0,Кронштадт,66669.0,48395.0,0,490.8307291666667,2,166.0,74,3700000.0
15,30.5,2017-08-04,1,2.5,9,17.7,2,1,0,0,6.2,0,Санкт-Петербург,37652.0,10124.0,0,490.8307291666667,0,518.0439233817701,277,3800000.0
10,60.0,2018-02-26,3,2.65,9,43.7,9,1,0,0,6.0,0,Санкт-Петербург,39221.0,8476.0,0,490.8307291666667,1,266.0,17,6450000.0
19,37.4,2018-08-18,1,2.7,17,18.6,3,1,0,0,10.7,0,Санкт-Петербург,35843.0,12218.0,2,383.0,2,364.0,60,4850000.0
4,45.0,2017-12-03,1,2.65,2,30.0,2,1,0,0,9.0,0,Гатчина,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,2500000.0
6,61.0,2018-01-15,3,2.65,7,44.0,6,1,0,0,10.0,0,Санкт-Петербург,21559.0,5142.0,1,407.0,3,398.0,188,5000000.0
6,32.5,2015-02-19,1,2.55,9,18.0,1,1,0,0,6.2,0,Санкт-Петербург,14868.0,15861.0,0,490.8307291666667,1,77.0,1362,3300000.0
13,40.0,2018-07-02,1,2.65,24,17.0,19,1,0,0,10.0,0,Санкт-Петербург,41561.0,20878.0,0,490.8307291666667,1,394.0,95,3580000.0
9,60.0,2018-02-01,3,2.52,9,43.3,2,1,0,0,6.3,5,Санкт-Петербург,14350.0,15945.0,0,490.8307291666667,1,185.0,47,4200000.0
9,94.0,2018-12-12,3,2.65,10,80.0,4,1,0,0,9.0,0,Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,6650000.0
1,25.53,2016-05-10,1,2.65,10,12.535477647870191,4,1,0,0,9.1,0,поселок Мурино,51553.0,21888.0,0,490.8307291666667,2,133.0,61,2100000.0
10,56.0,2017-05-24,2,2.6,5,33.0,1,1,0,0,10.0,2,Гатчина,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,94,3600000.0
11,40.0,2018-03-06,2,2.65,2,26.0,2,1,0,0,5.1,0,деревня Лопухинка,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,401,1600000.0
9,93.0,2014-12-11,3,2.65,3,57.0,2,1,0,0,14.0,0,Санкт-Петербург,14870.0,10676.0,0,490.8307291666667,1,652.0,95,9890000.0
4,84.6,2018-03-25,3,2.75,27,49.74,17,0,0,0,11.78,0,Санкт-Петербург,45470.0,18194.0,0,490.8307291666667,0,518.0439233817701,215,7775417.0
20,145.7,2018-08-16,3,3.36,5,87.23,5,1,0,0,20.31,1,Санкт-Петербург,28371.0,6917.0,2,165.0,2,500.0,95,85000000.0
14,77.0,2018-03-21,4,2.5,9,57.0,4,1,0,0,10.0,1,Санкт-Петербург,12441.0,15033.0,0,490.8307291666667,1,877.0,36,6350000.0
11,45.1,2019-04-03,1,2.65,22,16.3,16,1,0,0,13.6,0,Санкт-Петербург,35742.0,15032.0,0,490.8307291666667,0,518.0439233817701,95,7600000.0
15,60.7,2018-06-13,3,2.5,9,40.8,5,1,0,0,7.0,2,Санкт-Петербург,21602.0,16270.0,2,921.0,2,602.0,113,5280000.0
10,36.9,2015-11-20,1,2.65,20,15.5,7,1,0,0,11.0,0,посёлок Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,545,3300000.0
5,62.98,2017-08-24,2,2.65,5,32.08,5,1,0,0,11.04,0,посёлок Шушары,10031.0,24885.0,0,490.8307291666667,0,518.0439233817701,408,5353300.0
4,316.3,2015-03-25,8,2.65,5,187.0,5,1,0,0,9.1,0,Санкт-Петербург,24555.0,5129.0,0,490.8307291666667,1,934.0,542,24000000.0
7,45.0,2018-04-20,2,2.5,5,31.613694420952363,2,0,0,0,9.1,1,Волхов,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,159,1780000.0
26,198.0,2017-11-23,5,2.65,5,147.0,3,1,0,0,16.0,0,Санкт-Петербург,20767.0,1085.0,3,542.0,2,126.0,90,34979000.0
6,122.0,2018-10-28,5,2.6,6,65.6,5,1,0,0,12.0,2,посёлок Сосново,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,4900000.0
9,39.2,2018-08-17,1,2.65,9,22.4,6,1,0,0,6.9,0,Санкт-Петербург,14365.0,13161.0,0,490.8307291666667,2,893.0,62,3690000.0
9,36.8,2017-05-03,1,2.65,24,26.0,20,0,0,0,10.0,4,Санкт-Петербург,12188.0,14779.0,0,490.8307291666667,1,246.0,11,4400000.0
9,59.0,2017-07-21,2,2.65,10,33.1,9,1,0,0,10.7,1,посёлок Шушары,12005.0,17791.0,0,490.8307291666667,0,518.0439233817701,460,4900000.0
13,40.0,2017-03-16,1,2.6,18,21.0,9,0,0,0,9.0,0,Санкт-Петербург,32946.0,13956.0,0,490.8307291666667,1,810.0,254,4350000.0
0,94.0,2017-11-14,2,2.65,5,30.6,5,1,0,0,21.0,0,Санкт-Петербург,36348.0,16650.0,0,490.8307291666667,0,518.0439233817701,21,9400000.0
5,46.0,2017-11-01,2,2.5,9,30.0,9,1,0,0,6.0,0,Санкт-Петербург,49714.0,16057.0,0,490.8307291666667,0,518.0439233817701,131,4300000.0
5,45.0,2016-09-07,2,2.55,5,28.2,3,1,0,0,6.0,0,Санкт-Петербург,28046.18623688923,11835.0,1,267.0,1,601.0,224,4000000.0
5,61.4,2017-02-19,4,2.6,5,49.0,2,1,0,0,6.5,0,Кировск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,396,2550000.0
18,43.5,2018-08-10,1,2.8,24,16.5,18,1,0,0,14.6,0,Санкт-Петербург,44259.0,12886.0,1,742.0,0,518.0439233817701,88,5900000.0
4,46.0,2017-05-16,1,2.65,12,17.0,11,1,0,0,14.0,0,Санкт-Петербург,39946.0,10720.0,1,2102.0,3,303.0,234,6800000.0
9,85.3,2018-01-14,3,2.65,19,47.9,16,1,0,0,11.9,2,Санкт-Петербург,34014.0,15178.0,0,490.8307291666667,0,518.0439233817701,60,6000000.0
17,141.0,2017-02-01,3,2.65,5,56.1,2,1,0,0,36.0,5,Гатчина,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,480,12700000.0
7,59.0,2014-12-11,3,2.5,5,44.0,2,1,0,0,5.0,1,деревня Калитино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,1105,1200000.0
20,75.0,2018-07-06,2,3.06,7,35.0,4,1,0,0,25.0,0,Санкт-Петербург,27653.0,5581.0,1,612.0,0,518.0439233817701,85,7250000.0
8,54.0,2017-10-26,2,2.55,17,33.0,13,1,0,0,9.0,0,Санкт-Петербург,30010.0,14206.0,0,490.8307291666667,0,518.0439233817701,83,6000000.0
7,41.0,2019-04-22,1,2.7,12,20.0,4,1,0,0,10.0,0,Санкт-Петербург,34781.0,12851.0,1,650.0,1,682.0,95,4600000.0
10,63.0,2017-08-16,2,2.7,5,38.6,3,1,0,0,9.9,0,Санкт-Петербург,20388.0,19391.0,1,187.0,0,518.0439233817701,71,4500000.0
9,73.5,2017-09-12,2,2.75,10,32.9,5,1,0,0,18.5,2,Санкт-Петербург,28046.18623688923,9734.0,2,469.0,3,263.0,156,12900000.0
4,76.8,2019-01-29,3,2.7,20,49.33,2,1,0,0,9.1,0,Санкт-Петербург,37364.0,8322.0,2,309.0,2,706.0,30,5951934.0
20,55.7,2018-02-01,2,2.6,25,30.3,7,1,0,0,11.2,2,Санкт-Петербург,45997.0,18721.0,0,490.8307291666667,0,518.0439233817701,61,7450000.0
4,31.0,2018-04-19,1,2.5,5,18.2854436844354,1,1,0,0,9.1,0,Приозерск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,105,1250000.0
10,36.6,2016-06-02,1,3.0,9,21.0,4,0,0,0,7.9,1,Санкт-Петербург,32106.0,5065.0,0,490.8307291666667,2,471.0,98,5250000.0
20,60.0,2018-06-01,3,2.65,9,40.0,8,1,0,0,7.0,0,Санкт-Петербург,19181.0,12982.0,0,490.8307291666667,0,518.0439233817701,54,4500000.0
7,30.4,2017-11-11,1,2.65,9,17.7,5,1,0,0,6.2,0,Ломоносов,46894.0,50319.0,0,490.8307291666667,1,642.0,29,2100000.0
13,32.0,2015-11-20,1,2.5,5,17.0,3,1,0,0,6.0,0,Санкт-Петербург,31837.0,4765.0,2,281.0,1,1001.0,210,3700000.0
20,48.0,2017-09-11,2,2.5,9,30.1,9,1,0,0,8.8,1,Санкт-Петербург,50943.0,13016.0,2,212.0,1,944.0,108,4990000.0
0,63.0,2018-03-23,3,2.65,9,41.0,3,1,0,0,7.0,1,Санкт-Петербург,17075.0,16077.0,1,643.0,1,747.0,67,4990000.0
5,54.0,2018-05-25,2,2.65,16,32.1,1,1,0,0,11.0,0,Санкт-Петербург,37970.0,12868.0,1,646.0,1,782.0,231,4900000.0
0,79.0,2017-01-11,2,2.65,5,45.0,3,1,0,0,9.1,0,Санкт-Петербург,25797.0,4645.0,0,490.8307291666667,1,880.0,298,7500000.0
10,80.6,2017-12-06,4,2.65,5,52.6,5,1,0,0,6.5,0,Санкт-Петербург,25809.0,4602.0,0,490.8307291666667,1,953.0,72,8500000.0
8,30.0,2017-10-18,1,2.65,9,15.0,4,1,0,0,7.0,0,Санкт-Петербург,25384.0,14261.0,0,490.8307291666667,0,518.0439233817701,12,2800000.0
7,42.7,2019-04-21,2,2.65,12,27.4,11,1,0,0,6.8,0,Санкт-Петербург,44097.0,10584.0,2,130.0,1,644.0,95,5300000.0
13,48.0,2017-05-09,2,2.8,13,34.5,3,0,0,0,18.0,2,Санкт-Петербург,46358.0,15966.0,0,490.8307291666667,0,518.0439233817701,93,5600000.0
8,55.0,2016-06-16,2,2.82,3,25.5,1,0,0,0,10.6,0,Санкт-Петербург,24024.0,3856.0,0,490.8307291666667,1,923.0,43,6550000.0
4,76.0,2017-09-28,3,2.65,2,42.0,2,1,0,0,8.0,0,посёлок Парголово,55453.0,18153.0,1,30.0,3,587.0,141,6100000.0
14,40.8,2019-02-12,2,2.5,2,26.8,2,1,0,0,3.8,1,деревня Яльгелево,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,2500000.0
7,38.2,2017-09-10,1,2.55,4,18.0,2,1,0,0,8.5,2,Сестрорецк,56555.0,33485.0,0,490.8307291666667,1,697.0,344,4100000.0
9,43.0,2017-11-10,2,2.65,5,27.6,1,1,0,0,5.7,0,Санкт-Петербург,21523.0,10663.0,1,365.0,0,518.0439233817701,15,3150000.0
13,104.1,2016-11-11,3,2.7,10,54.0,3,1,0,0,15.0,1,Санкт-Петербург,18198.0,15793.0,2,304.0,1,375.0,95,12250000.0
16,42.1,2018-03-11,1,2.55,10,18.83313474621206,3,1,0,0,9.1,0,Санкт-Петербург,14752.0,15746.0,0,490.8307291666667,1,48.0,45,4050000.0
3,47.72,2018-11-27,1,2.65,22,13.92,12,1,0,0,23.28,0,Санкт-Петербург,16795.0,15591.0,0,490.8307291666667,1,936.0,20,4090000.0
9,127.21,2017-07-01,3,3.0,9,67.9,7,1,0,0,16.8,1,Санкт-Петербург,25490.0,6597.0,1,543.0,0,518.0439233817701,202,25800000.0
20,48.0,2017-08-25,2,2.55,8,27.0,3,1,0,0,8.0,1,Санкт-Петербург,31775.0,4322.0,1,414.0,3,363.0,53,5790000.0
4,60.0,2017-07-08,2,2.75,13,35.0,5,1,0,0,15.0,2,деревня Кудрово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,53,4250000.0
7,35.1,2017-11-16,1,2.65,9,18.0,2,1,0,0,7.0,0,Никольское,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,2150000.0
15,45.0,2018-08-08,2,2.45,9,27.6,9,1,0,0,7.0,0,Санкт-Петербург,16084.0,14624.0,0,490.8307291666667,0,518.0439233817701,83,4550000.0
12,69.2,2018-11-07,2,2.75,9,37.1,7,1,0,0,10.3,3,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,4850000.0
19,98.0,2017-04-28,2,2.65,22,45.0,6,0,0,0,28.0,1,Санкт-Петербург,38850.0,12548.0,1,724.0,0,518.0439233817701,90,12400000.0
6,37.6,2018-07-07,1,2.53,8,18.4,1,1,0,0,8.1,0,Красное Село,25341.0,28765.0,0,490.8307291666667,0,518.0439233817701,160,2720000.0
10,72.6,2016-06-18,3,2.6,12,45.0,4,1,0,0,8.2,0,Санкт-Петербург,27880.0,12138.0,1,638.0,1,593.0,39,6400000.0
6,50.0,2015-09-01,1,2.65,10,21.0,6,1,0,0,11.0,0,Санкт-Петербург,23756.0,5384.0,1,2295.0,1,534.0,686,6216981.0
12,63.7,2016-06-17,2,2.65,2,36.8,1,1,0,0,13.9,0,Лодейное Поле,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,746,1750000.0
1,92.4,2014-12-09,2,2.65,6,54.8,6,1,0,0,20.0,1,Санкт-Петербург,21860.0,318.0,2,160.0,3,569.0,1030,46424072.0
6,45.0,2018-09-11,2,2.5,9,29.3,3,1,0,0,8.3,0,Санкт-Петербург,14792.0,8081.0,1,603.0,0,518.0439233817701,64,5200000.0
10,72.0,2017-09-27,2,2.8,25,38.0,10,1,0,0,13.0,2,Санкт-Петербург,51333.0,13056.0,0,490.8307291666667,0,518.0439233817701,140,7900000.0
20,40.9,2016-10-14,1,2.6,14,16.5,7,1,0,0,12.9,1,Санкт-Петербург,32127.0,12719.0,0,490.8307291666667,0,518.0439233817701,558,4450000.0
6,38.0,2017-08-03,1,2.65,16,14.5,16,1,0,0,9.4,1,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,63,2500000.0
15,40.0,2017-07-07,1,2.65,14,17.0,2,1,0,0,11.8,1,Кудрово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,431,4150000.0
6,80.0,2018-06-11,2,2.65,3,40.0,2,1,0,0,12.0,0,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,308,10890000.0
20,97.8,2018-03-06,3,2.55,4,68.8,2,1,0,0,13.1,0,Пушкин,14014.0,26167.0,1,609.0,0,518.0439233817701,256,14500000.0
13,58.2,2016-02-02,3,2.65,5,39.3,4,1,0,0,5.8,0,поселок городского типа Лебяжье,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,562,2800000.0
5,60.1,2017-04-26,3,2.55,9,43.0,3,1,0,0,6.5,5,Санкт-Петербург,38177.0,10649.0,1,669.0,1,902.0,428,4800000.0
5,52.94,2018-02-13,2,2.65,25,31.04,21,1,0,0,8.54,0,Санкт-Петербург,38786.0,15658.0,0,490.8307291666667,0,518.0439233817701,103,5280000.0
20,80.5,2017-07-10,3,3.6,4,45.6,3,1,0,0,12.0,0,Санкт-Петербург,24917.0,5601.0,0,490.8307291666667,0,518.0439233817701,246,12400000.0
7,104.66,2018-09-28,3,2.65,18,48.41,5,1,0,0,30.59,0,Санкт-Петербург,32158.0,8297.0,0,490.8307291666667,1,564.0,20,9650000.0
6,38.5,2018-04-19,1,2.65,12,16.4,2,1,0,0,9.8,0,Санкт-Петербург,19691.0,21403.0,0,490.8307291666667,1,480.0,186,3670000.0
6,32.6,2017-10-31,1,2.65,9,18.0,3,1,0,0,6.0,1,Санкт-Петербург,12477.0,11699.0,1,414.0,1,645.0,238,3400000.0
10,44.0,2018-11-15,2,2.6,5,27.8,5,1,0,0,5.5,0,Санкт-Петербург,41865.0,9792.0,0,490.8307291666667,0,518.0439233817701,90,4300000.0
10,44.8,2018-08-12,1,2.5,16,19.2,12,1,0,0,12.0,0,Санкт-Петербург,36791.0,10450.0,1,155.0,0,518.0439233817701,109,4100000.0
20,81.0,2017-01-23,3,2.7,16,47.0,16,1,0,0,15.0,2,Санкт-Петербург,19891.0,21603.0,0,490.8307291666667,1,853.0,303,7250000.0
5,61.0,2019-04-23,2,2.6,10,30.0,7,1,0,0,12.0,5,Санкт-Петербург,32831.0,13995.0,1,104.0,1,393.0,95,5950000.0
7,46.2,2017-09-28,2,3.2,8,31.3,2,1,0,0,6.0,0,Санкт-Петербург,29034.0,7736.0,2,756.0,0,518.0439233817701,133,5200000.0
17,30.0,2018-03-17,1,2.7,9,17.0,4,1,0,0,6.0,2,Кингисепп,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,169,2000000.0
4,48.0,2018-07-18,2,2.65,9,27.0,8,1,0,0,7.5,0,Санкт-Петербург,10128.0,12247.0,2,633.0,1,878.0,47,5000000.0
13,33.7,2018-11-28,1,2.65,9,15.5,8,1,0,0,9.5,0,Санкт-Петербург,16450.0,11555.0,1,686.0,0,518.0439233817701,29,4350000.0
7,34.4,2017-05-22,1,2.65,16,15.6,8,0,0,0,9.0,2,Санкт-Петербург,32969.0,14133.0,1,301.0,2,240.0,135,3450000.0
18,52.0,2016-05-18,2,2.65,9,30.0,8,1,0,0,8.0,0,Санкт-Петербург,14305.0,13101.0,1,637.0,2,678.0,107,5300000.0
